"PPTYP","Pension Plan Type","DTYP","Definition Type","CTYP","Contract Type","VAR","Variable","IND","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","COL","Colombia","2018","2018","PC","Percentage","0","Units",,,24.02,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2008","2008","PC","Percentage","0","Units",,,6.958,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2009","2009","PC","Percentage","0","Units",,,7.643,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2010","2010","PC","Percentage","0","Units",,,7.417,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2011","2011","PC","Percentage","0","Units",,,8.401,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2012","2012","PC","Percentage","0","Units",,,9.469,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2013","2013","PC","Percentage","0","Units",,,10.998,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2014","2014","PC","Percentage","0","Units",,,11.583,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2015","2015","PC","Percentage","0","Units",,,16.579,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2016","2016","PC","Percentage","0","Units",,,17.724,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2017","2017","PC","Percentage","0","Units",,,18.638,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,20.204,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2008","2008","PC","Percentage","0","Units",,,6.769,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2009","2009","PC","Percentage","0","Units",,,9.243,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2010","2010","PC","Percentage","0","Units",,,11.572,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2011","2011","PC","Percentage","0","Units",,,12.906,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2012","2012","PC","Percentage","0","Units",,,16.191,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2013","2013","PC","Percentage","0","Units",,,18.367,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2014","2014","PC","Percentage","0","Units",,,21.206,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2015","2015","PC","Percentage","0","Units",,,23.244,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2016","2016","PC","Percentage","0","Units",,,25.357,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2017","2017","PC","Percentage","0","Units",,,26.633,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HRV","Croatia","2018","2018","PC","Percentage","0","Units",,,27.35,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EGY","Egypt","2008","2008","PC","Percentage","0","Units",,,2.32,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EGY","Egypt","2013","2013","PC","Percentage","0","Units",,,1.896,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EGY","Egypt","2014","2014","PC","Percentage","0","Units",,,1.862,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EGY","Egypt","2015","2015","PC","Percentage","0","Units",,,1.761,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EGY","Egypt","2016","2016","PC","Percentage","0","Units",,,1.783,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EGY","Egypt","2017","2017","PC","Percentage","0","Units",,,1.833,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EGY","Egypt","2018","2018","PC","Percentage","0","Units",,,1.597,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2008","2008","PC","Percentage","0","Units",,,4.452,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2009","2009","PC","Percentage","0","Units",,,6.731,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2010","2010","PC","Percentage","0","Units",,,7.276,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2011","2011","PC","Percentage","0","Units",,,6.804,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2012","2012","PC","Percentage","0","Units",,,8.255,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2013","2013","PC","Percentage","0","Units",,,9.355,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2014","2014","PC","Percentage","0","Units",,,10.989,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,12.65,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2016","2016","PC","Percentage","0","Units",,,14.28,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2017","2017","PC","Percentage","0","Units",,,15.413,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","EST","Estonia","2018","2018","PC","Percentage","0","Units",,,15.356,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2008","2008","PC","Percentage","0","Units",,,27.381,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2009","2009","PC","Percentage","0","Units",,,31.487,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2010","2010","PC","Percentage","0","Units",,,34.168,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2011","2011","PC","Percentage","0","Units",,,31.9,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2012","2012","PC","Percentage","0","Units",,,34.368,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2013","2013","PC","Percentage","0","Units",,,37.301,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2014","2014","PC","Percentage","0","Units",,,37.766,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2015","2015","PC","Percentage","0","Units",,,37.189,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2016","2016","PC","Percentage","0","Units",,,38.273,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2017","2017","PC","Percentage","0","Units",,,43.47,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","HKG","Hong Kong, China","2018","2018","PC","Percentage","0","Units",,,40.895,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2008","2008","PC","Percentage","0","Units",,,1.598,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2009","2009","PC","Percentage","0","Units",,,1.798,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2010","2010","PC","Percentage","0","Units",,,1.832,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2011","2011","PC","Percentage","0","Units",,,1.743,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2012","2012","PC","Percentage","0","Units",,,1.785,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2013","2013","PC","Percentage","0","Units",,,1.651,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2014","2014","PC","Percentage","0","Units",,,1.761,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2015","2015","PC","Percentage","0","Units",,,1.736,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2016","2016","PC","Percentage","0","Units",,,1.846,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2017","2017","PC","Percentage","0","Units",,,1.879,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IDN","Indonesia","2018","2018","PC","Percentage","0","Units",,,1.761,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2008","2008","PC","Percentage","0","Units",,,39.545,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2009","2009","PC","Percentage","0","Units",,,43.696,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2010","2010","PC","Percentage","0","Units",,,45.512,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2011","2011","PC","Percentage","0","Units",,,45.888,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2012","2012","PC","Percentage","0","Units",,,48.735,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2013","2013","PC","Percentage","0","Units",,,50.106,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2014","2014","PC","Percentage","0","Units",,,53.836,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,53.736,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2016","2016","PC","Percentage","0","Units",,,55.158,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2017","2017","PC","Percentage","0","Units",,,57.644,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISR","Israel","2018","2018","PC","Percentage","0","Units",,,56.16,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2008","2008","PC","Percentage","0","Units",,,19.691,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2009","2009","PC","Percentage","0","Units",,,20.877,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2010","2010","PC","Percentage","0","Units",,,22.473,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2011","2011","PC","Percentage","0","Units",,,22.808,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2012","2012","PC","Percentage","0","Units",,,22.097,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2013","2013","PC","Percentage","0","Units",,,21.212,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2014","2014","PC","Percentage","0","Units",,,21.95,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2015","2015","PC","Percentage","0","Units",,,23.808,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2016","2016","PC","Percentage","0","Units",,,25.676,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2017","2017","PC","Percentage","0","Units",,,27.715,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JAM","Jamaica","2018","2018","PC","Percentage","0","Units",,,30.151,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2008","2008","PC","Percentage","0","Units",,,0.434,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2009","2009","PC","Percentage","0","Units",,,0.696,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2010","2010","PC","Percentage","0","Units",,,0.866,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2011","2011","PC","Percentage","0","Units",,,0.794,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2012","2012","PC","Percentage","0","Units",,,0.905,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2013","2013","PC","Percentage","0","Units",,,1.035,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2014","2014","PC","Percentage","0","Units",,,1.194,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2015","2015","PC","Percentage","0","Units",,,1.362,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2016","2016","PC","Percentage","0","Units",,,1.526,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2017","2017","PC","Percentage","0","Units",,,1.607,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LVA","Latvia","2018","2018","PC","Percentage","0","Units",,,1.565,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2008","2008","PC","Percentage","0","Units",,,37.232,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2009","2009","PC","Percentage","0","Units",,,50.323,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2010","2010","PC","Percentage","0","Units",,,59.234,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2011","2011","PC","Percentage","0","Units",,,62.561,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2012","2012","PC","Percentage","0","Units",,,63.576,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2013","2013","PC","Percentage","0","Units",,,66.724,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2014","2014","PC","Percentage","0","Units",,,69.32,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2015","2015","PC","Percentage","0","Units",,,81.796,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2016","2016","PC","Percentage","0","Units",,,86.589,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LIE","Liechtenstein","2017","2017","PC","Percentage","0","Units",,,95.571,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2008","2008","PC","Percentage","0","Units",,,1.214,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2009","2009","PC","Percentage","0","Units",,,2.111,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2010","2010","PC","Percentage","0","Units",,,2.857,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2011","2011","PC","Percentage","0","Units",,,3.477,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2012","2012","PC","Percentage","0","Units",,,4.572,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2013","2013","PC","Percentage","0","Units",,,5.407,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2014","2014","PC","Percentage","0","Units",,,6.365,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2015","2015","PC","Percentage","0","Units",,,7.3,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2016","2016","PC","Percentage","0","Units",,,8.251,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2017","2017","PC","Percentage","0","Units",,,9.445,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MKD","North Macedonia","2018","2018","PC","Percentage","0","Units",,,9.986,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2008","2008","PC","Percentage","0","Units",,,2.807,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2009","2009","PC","Percentage","0","Units",,,3.426,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2010","2010","PC","Percentage","0","Units",,,3.645,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2011","2011","PC","Percentage","0","Units",,,3.834,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2012","2012","PC","Percentage","0","Units",,,4.343,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2013","2013","PC","Percentage","0","Units",,,5.009,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2014","2014","PC","Percentage","0","Units",,,5.116,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2015","2015","PC","Percentage","0","Units",,,5.57,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2016","2016","PC","Percentage","0","Units",,,6.01,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2017","2017","PC","Percentage","0","Units",,,6.541,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NGA","Nigeria","2018","2018","PC","Percentage","0","Units",,,6.69,,
